"ID","TreatmentDate","OptInDate","GMV2015"
56586,2016-06-21,2016-11-12,23871.13
26962,2016-06-21,NA,13538.52
161991,2016-05-12,2016-12-27,48039.14
1330,2016-06-13,NA,76843.13
18846,2016-08-08,NA,11340.01
120680,2016-06-13,NA,79144.17
130063,2016-08-08,2017-03-28,229502.38
105895,2016-06-13,NA,11846.23
116168,2016-08-08,2016-08-23,16815.26
74095,2016-08-08,NA,64604
17147,2016-08-08,NA,14847.85
9504,2016-06-21,NA,33450.49
19626,2016-08-08,2017-01-27,12093.65
127102,2016-08-08,NA,11308
179497,2016-06-21,NA,18654.7
138427,2016-06-21,NA,273114
130037,2016-08-08,NA,15925.46
146630,2016-06-06,NA,11740
93210,2016-06-21,NA,77287.67
30053,2016-06-13,NA,11788.65
127156,2016-08-08,NA,13015.04
102888,2016-06-21,NA,25591.91
35829,2016-06-06,NA,23231.04
161981,2016-06-13,2016-07-21,38313.95
75651,2016-08-08,2016-08-12,41382
119413,2016-05-12,2016-05-16,37667.57
28195,2016-06-13,NA,30396.33
114711,2016-08-08,2016-08-29,12043.59
110913,2016-08-08,NA,564582.31
66890,2016-06-13,2016-06-13,15333.22
110823,2016-06-21,NA,10304.61
136633,2016-06-13,NA,191216.47
128970,2016-06-13,NA,35982
161177,2016-08-08,NA,178282.58
65311,2016-08-08,NA,15590.79
146775,2016-06-13,2016-06-15,17442.81
69014,2016-08-08,2016-08-25,35162.75
119541,2016-06-13,2016-10-12,25570.98
121270,2016-06-21,NA,11311.77
59570,2016-06-13,NA,12575.04
72855,2016-06-13,NA,14721.88
156008,2016-05-12,2016-09-11,12324.09
70780,2016-05-12,2016-11-17,14065.26
46552,2016-06-13,NA,16631.79
175320,2016-06-13,2016-06-15,123197.55
115979,2016-06-13,2016-06-13,394599.28
3217,2016-08-08,NA,39200.6
83627,2016-07-26,NA,11329.07
171617,2016-06-21,2016-08-08,15573.83
3496,2016-06-21,NA,15042.31
82785,2016-06-21,NA,17084.86
29633,2016-06-13,NA,29471.39
4464,2016-08-08,NA,17163.07
111015,2016-07-26,2016-07-26,45916.15
33074,2016-06-21,2016-06-21,114200.86
149275,2016-08-08,2016-08-14,71800.52
62766,2016-06-13,2016-06-16,28699.5
103369,2016-06-13,NA,15046
104248,2016-08-08,NA,53158.03
145152,2016-05-12,NA,20304.8
28899,2016-05-19,NA,14388.07
171218,2016-06-13,NA,50698
85001,2016-06-21,2016-07-17,22000.25
710,2016-06-13,NA,12599.24
132381,2016-06-13,NA,479691.07
103197,2016-06-21,2016-06-24,14252.52
131872,2016-05-12,NA,61592.4
28164,2016-05-12,NA,56956.34
30499,2016-06-06,2016-06-14,138449.55
176121,2016-08-08,NA,42850.94
77842,2016-06-21,2016-06-25,18654.62
153121,2016-06-13,NA,246944.18
55012,2016-06-13,2016-06-20,115151.31
149306,2016-08-08,2016-09-30,33862.44
31328,2016-08-08,2017-03-20,20727.28
30310,2016-08-08,2016-08-10,19866.2
14374,2016-05-19,2016-08-18,428086.84
8763,2016-06-21,NA,44181.62
106647,2016-06-13,2016-06-13,19357.01
44996,2016-06-13,NA,44655
138036,2016-06-21,NA,36284.97
146280,2016-06-13,NA,646556.11
24115,2016-08-08,NA,15993.28
168345,2016-06-06,NA,12092.73
50481,2016-06-21,NA,20720.02
114218,2016-06-13,NA,126662.85
103653,2016-06-13,NA,30385.58
133314,2016-06-13,2016-08-01,12144.98
168966,2016-06-13,2016-06-13,38525.62
164949,2016-06-13,2016-06-27,29299
150778,2016-06-21,NA,22337.29
68575,2016-05-12,2016-07-17,12294
149214,2016-06-13,2016-09-16,181360.24
174438,2016-05-12,2016-05-13,15938
183199,2016-06-13,2016-07-01,56185
27787,2016-06-13,2016-07-01,25559.4
152566,2016-06-13,2016-06-13,52598.09
113581,2016-08-08,NA,13252.8
22032,2016-08-08,NA,17530.08
43777,2016-06-21,2016-07-10,14282.28
69960,2016-08-08,2016-08-10,24252.6
35875,2016-08-08,NA,136056.15
17089,2016-06-21,2016-06-22,307860.04
39079,2016-06-21,NA,148511.69
146109,2016-06-06,2016-06-07,14508.62
13889,2016-06-13,NA,79335.5
5335,2016-06-13,NA,10538.68
38317,2016-08-08,2016-08-12,230216.39
63510,2016-06-13,2016-11-22,41179.48
64995,2016-05-19,NA,10537.61
104455,2016-05-19,2016-05-22,22752.8
116823,2016-06-21,NA,17545.63
24849,2016-08-08,2017-02-06,11444.02
131240,2016-06-13,NA,87422.91
3145,2016-07-26,NA,17780
5123,2016-07-26,2016-07-27,26927.05
130721,2016-06-21,2016-07-07,23040.81
57323,2016-06-21,NA,78831.8
6149,2016-08-08,2016-08-30,53216.18
91826,2016-08-08,2016-10-31,19071.41
24136,2016-08-08,NA,17372.87
1574,2016-06-06,2016-08-12,41107.51
67925,2016-07-26,2016-07-27,344790.19
42126,2016-06-21,2016-06-21,51170.35
168845,2016-06-13,2016-07-17,47227.04
125447,2016-08-08,NA,44394.04
22606,2016-08-08,NA,95660.88
33918,2016-06-13,NA,11774.58
95430,2016-06-13,NA,16779
4094,2016-08-08,2016-09-05,22470.34
39793,2016-08-08,2016-08-13,11097.7
104438,2016-06-13,NA,14422.73
117341,2016-06-21,NA,11817.41
59350,2016-05-12,2017-02-12,53509.9
22517,2016-06-13,NA,187054.76
47706,2016-08-08,NA,53301.49
82595,2016-07-26,NA,19747.29
57312,2016-06-21,2016-06-25,126054.93
89921,2016-08-08,NA,16142.1
100218,2016-06-21,NA,21511.59
18691,2016-05-19,NA,16900.77
134783,2016-06-13,2016-07-08,51338.81
172093,2016-06-21,2016-06-22,151368.81
149195,2016-08-08,NA,14166.05
53467,2016-06-13,NA,13335.49
155535,2016-06-13,2016-06-13,36922.19
11473,2016-06-13,NA,36522.25
43484,2016-06-13,2016-06-24,16369.99
107699,2016-06-21,NA,17958.39
87980,2016-07-26,2016-11-27,65500.6
134561,2016-08-08,NA,40917.5
177821,2016-06-21,NA,90244.76
108113,2016-06-21,2016-06-25,14750.98
36133,2016-08-08,NA,21499.27
164702,2016-06-21,NA,66006.18
84945,2016-06-21,2016-06-23,131810.77
134614,2016-06-13,NA,167228.55
95899,2016-06-13,NA,11103.04
51541,2016-06-13,2016-08-28,23639.88
31697,2016-08-08,NA,55038.81
48781,2016-08-08,NA,29584.69
171341,2016-06-21,2016-07-04,10142.12
142315,2016-08-08,NA,16966.93
155661,2016-08-08,NA,37907.61
125393,2016-06-13,2016-06-16,16179.46
121938,2016-06-13,NA,14482.62
121588,2016-06-21,2016-09-09,26750
164729,2016-06-21,2016-06-25,23307.18
13998,2016-06-13,2016-06-17,13289.06
110825,2016-05-19,2016-07-03,12813.69
161871,2016-06-21,2016-06-21,268692.89
27521,2016-06-13,NA,27352.93
124110,2016-06-13,NA,43530.17
18389,2016-06-21,NA,38475.28
529,2016-06-21,2016-06-23,167347.68
142609,2016-06-21,NA,16336.94
144167,2016-08-08,NA,17411.66
21078,2016-06-13,2016-08-29,15294.42
58806,2016-06-21,2016-06-24,18978.25
82127,2016-06-21,NA,15524.01
100384,2016-05-12,2016-06-14,36641.06
106965,2016-08-08,NA,12428.85
168531,2016-06-13,2016-10-15,17459.51
73716,2016-06-21,NA,20474.15
420,2016-06-21,2017-02-02,182874.21
84266,2016-08-08,2016-09-11,19737.37
154124,2016-08-08,NA,130935.36
121814,2016-08-08,NA,21896.4
53781,2016-06-06,NA,12170.09
22070,2016-06-13,NA,11500
20046,2016-07-26,2016-07-26,34159.35
48632,2016-05-12,2016-05-14,84792.06
131333,2016-06-06,NA,15142.02
2862,2016-06-13,NA,35388.74
43132,2016-06-06,2016-06-13,10815.29
123667,2016-06-21,NA,12839.4
145696,2016-06-21,2016-06-23,14042.16
98600,2016-07-26,2016-08-04,14677.92
59209,2016-06-21,2016-06-24,12525
81290,2016-06-21,2016-08-30,87545.7
152552,2016-06-21,2016-06-22,16367.39
115796,2016-06-21,NA,42572.33
166375,2016-08-08,2016-08-11,14371.91
99050,2016-06-13,NA,14949.31
11918,2016-06-06,2016-06-22,21401
114543,2016-06-13,NA,26685.99
96365,2016-08-08,NA,269781.64
2305,2016-06-13,2016-06-13,10904.81
11298,2016-06-21,2016-06-25,33689.08
71895,2016-06-06,2016-08-14,33757.28
107821,2016-08-08,NA,13605.5
20343,2016-06-13,NA,19076.19
163251,2016-06-13,2016-06-13,10405.56
151134,2016-08-08,NA,24589.31
122086,2016-06-13,2016-08-02,19019.45
99701,2016-05-19,2016-10-15,64870.15
152498,2016-06-21,NA,16826.33
32599,2016-06-13,2016-06-17,39753.05
67636,2016-05-12,NA,10836.66
139057,2016-06-13,2016-06-13,37654.98
19424,2016-08-08,NA,20958.8
73316,2016-06-21,NA,39023.52
52392,2016-06-06,2016-10-14,13536.94
70769,2016-05-19,2016-05-27,11005.61
85290,2016-08-08,2016-12-24,123191.74
150988,2016-08-08,2016-09-21,58999.7
55836,2016-07-26,NA,14948.24
8245,2016-08-08,2016-08-09,92684.07
27439,2016-06-21,2016-06-23,161055.79
23830,2016-06-13,2016-06-13,32981.38
26206,2016-06-21,NA,15578.85
129426,2016-06-21,NA,27275.5
144485,2016-06-21,NA,35824.64
122828,2016-06-13,NA,19330.25
27898,2016-06-21,NA,16794.4
173807,2016-08-08,2016-09-14,39251.76
127675,2016-08-08,NA,10806.45
139503,2016-06-13,2016-12-26,13379.66
106678,2016-08-08,2017-01-19,44739.95
123237,2016-06-13,2016-06-15,18419.62
140486,2016-06-13,NA,12545.49
59901,2016-06-21,NA,61027.22
100533,2016-08-08,2016-10-25,107827.5
131634,2016-06-21,2016-08-19,643662.07
10195,2016-06-21,2016-07-02,14905.16
144565,2016-08-08,2016-08-22,15272.99
43445,2016-08-08,2016-08-08,15332.43
80301,2016-08-08,NA,12812.87
111221,2016-05-19,2016-05-19,12342.9
86815,2016-06-21,2016-06-21,28408.34
61438,2016-08-08,2016-12-05,10117.26
20049,2016-06-13,NA,32089.48
46471,2016-06-06,NA,10596.66
52919,2016-08-08,2016-08-08,11766.1
81202,2016-07-26,2016-07-26,71858.7
97510,2016-05-12,NA,15321.53
110429,2016-06-21,NA,181717.5
153872,2016-08-08,NA,11402.97
17682,2016-06-13,NA,10902.14
105027,2016-06-13,NA,21717.83
41825,2016-08-08,NA,133821.98
96129,2016-06-06,NA,11555.06
1570,2016-06-13,NA,13613.37
100045,2016-06-13,NA,11530
155992,2016-06-13,NA,102207.73
165259,2016-08-08,NA,54844.64
104397,2016-06-13,NA,33431.79
154956,2016-07-26,NA,20928.53
176984,2016-05-12,2016-05-21,154618.32
158992,2016-08-08,2016-09-09,17296.39
148272,2016-08-08,2016-08-08,30637.84
21466,2016-06-13,NA,16497.39
150807,2016-08-08,NA,14328.9
148210,2016-06-21,NA,10689.01
121589,2016-06-21,NA,81273.13
179513,2016-06-21,2016-07-29,122417.98
162305,2016-06-13,2016-09-30,23554.2
125915,2016-06-06,NA,26561.05
4566,2016-08-08,NA,19500
163888,2016-08-08,2016-08-08,20548.95
56988,2016-08-08,2016-09-01,12668.07
168449,2016-06-21,NA,21162.6
53243,2016-06-21,NA,13137.39
142816,2016-05-19,2016-05-19,32347.34
63688,2016-07-26,2016-10-06,10553.3
124041,2016-08-08,2016-09-06,34393.4
126886,2016-06-06,NA,18442.06
99071,2016-08-08,NA,19574.47
149129,2016-06-21,NA,18828.96
12479,2016-06-06,NA,45854.58
32789,2016-06-21,NA,15082.15
8413,2016-06-13,NA,23605.57
51749,2016-08-08,NA,27389.39
177179,2016-06-13,NA,18697.8
181950,2016-06-13,NA,56703.65
28288,2016-06-21,2016-06-22,24827.63
73174,2016-06-21,NA,18474.74
28150,2016-08-08,2016-11-02,34734.91
93081,2016-06-13,2016-06-13,31053.23
164800,2016-06-13,2016-06-15,17756.94
174814,2016-06-13,2016-08-29,40263.36
122842,2016-06-13,2016-06-20,11606.28
95857,2016-06-13,2016-06-14,14788.33
15300,2016-06-13,NA,18183.08
77697,2016-06-13,2016-10-09,125835.35
51785,2016-06-21,2016-10-22,54787.77
168644,2016-07-26,2016-07-28,110035.64
89247,2016-08-08,NA,11408.91
43914,2016-08-08,NA,133667.52
178893,2016-06-13,NA,21528.54
43363,2016-08-08,NA,34495
28269,2016-06-21,2016-07-07,79880.92
17099,2016-06-21,2016-12-15,60679
83530,2016-08-08,2016-09-09,22054.77
156711,2016-06-13,NA,39136.98
176976,2016-06-13,NA,26051.09
161297,2016-06-06,2017-03-13,18574.23
75633,2016-08-08,NA,122255.18
74953,2016-06-13,2016-06-14,33366.98
81266,2016-08-08,2016-08-16,75870.47
15058,2016-05-19,NA,50152.33
37349,2016-06-13,2016-12-28,26729.51
179693,2016-06-13,2016-06-13,61226.6
127929,2016-08-08,NA,78931.26
92718,2016-06-13,NA,15861.58
180043,2016-06-06,2016-06-07,73031.01
144633,2016-08-08,NA,14968.8
63686,2016-06-13,2016-06-13,30108.56
66119,2016-08-08,2016-09-26,55538.51
53284,2016-08-08,NA,32790.9
48583,2016-07-26,2016-08-27,23750.08
24529,2016-06-13,2016-10-05,26628.01
168781,2016-06-13,2016-06-18,86125.33
45418,2016-08-08,2016-08-10,49197.36
112295,2016-06-21,2016-06-21,251085.92
176473,2016-06-13,NA,30266.55
47388,2016-06-13,2016-10-08,14758.59
143841,2016-06-13,NA,23126.5
136362,2016-06-21,NA,161625
152088,2016-05-19,2016-05-20,24705.4
6801,2016-06-21,NA,13996.67
129167,2016-07-26,2016-08-09,44030.56
58412,2016-06-13,2016-10-22,11489.5
95512,2016-06-13,2016-06-17,11897.12
134914,2016-06-13,NA,144299.88
41433,2016-06-13,2017-01-19,15871.62
24105,2016-07-26,2016-09-08,18189.62
77835,2016-08-08,NA,86542.21
143964,2016-08-08,NA,11539.71
177428,2016-06-21,2016-10-08,93003.17
106174,2016-06-21,NA,16420.21
175175,2016-06-21,2016-07-27,21034.67
131123,2016-07-26,NA,10996.9
159091,2016-06-13,NA,28014.61
182541,2016-08-08,NA,14434.79
155456,2016-06-06,NA,59551.21
164575,2016-06-13,NA,17586.43
150816,2016-06-06,2016-06-06,36364.46
70319,2016-08-08,2017-03-19,11747.89
109652,2016-05-19,2016-05-22,70755.9
79672,2016-08-08,NA,11617.15
69993,2016-06-21,NA,14087.78
139229,2016-05-12,2016-05-30,678305.11
46987,2016-08-08,2016-08-12,27469.79
175628,2016-06-21,2016-07-13,55188.26
126908,2016-05-12,NA,464821.96
74977,2016-08-08,NA,22402.64
60791,2016-06-21,2016-06-26,14164.91
674,2016-08-08,NA,24679.23
73633,2016-06-13,2016-06-14,56784.54
170079,2016-06-13,2016-06-17,13300.58
93416,2016-08-08,2016-08-17,10892.71
54573,2016-06-13,NA,52187.27
129210,2016-06-21,NA,16703.34
108173,2016-07-26,2016-07-28,13460.46
89290,2016-08-08,NA,27058.14
26087,2016-07-26,NA,24196.55
8509,2016-06-13,2016-06-13,149003.55
138062,2016-06-13,NA,20974.32
108114,2016-06-06,NA,10614.97
122236,2016-06-13,2016-06-14,13836.33
163745,2016-06-21,2016-06-21,115100.77
106949,2016-06-21,NA,21882.7
114714,2016-06-13,2016-06-17,67069
54892,2016-08-08,2016-09-05,61875.41
113516,2016-06-21,NA,22595.75
32795,2016-06-21,NA,19571.94
111719,2016-08-08,2016-08-09,21852.57
33241,2016-06-13,2016-08-04,72419.69
45211,2016-08-08,NA,16929.01
104490,2016-06-13,2016-09-07,103420.61
95393,2016-06-21,2016-06-21,11270.68
110435,2016-06-13,2016-11-06,21806
52383,2016-06-21,NA,18462.07
123627,2016-08-08,2016-08-09,13962.84
24813,2016-08-08,2017-01-02,12003.23
92305,2016-08-08,NA,15295.7
124310,2016-06-13,NA,21891.07
154764,2016-06-21,2016-09-23,12435.82
144479,2016-07-26,2016-07-27,52966.79
157205,2016-08-08,NA,10374.67
149680,2016-06-13,NA,21539.67
95471,2016-08-08,NA,21416.55
28339,2016-06-13,NA,28245.96
145662,2016-06-21,NA,28125.32
150941,2016-06-13,2016-06-22,12412.95
78139,2016-06-13,2016-06-20,24873.76
99800,2016-06-13,2016-12-28,21383.93
27793,2016-08-08,NA,19654.71
154346,2016-06-21,2016-06-21,11097.89
98825,2016-06-21,2016-10-29,58514.34
137756,2016-06-21,2016-08-04,137233.99
161529,2016-06-13,2016-06-15,12131.23
151766,2016-08-08,NA,15129.93
48641,2016-06-21,2016-06-23,16859.89
28637,2016-07-26,NA,11088.81
112851,2016-08-08,NA,11822.84
118803,2016-08-08,NA,110705.96
47304,2016-06-13,NA,28296.95
47856,2016-06-13,NA,25603.7
15834,2016-08-08,NA,367316.2
133835,2016-08-08,NA,12434.31
128098,2016-06-21,NA,71052
100748,2016-06-21,2016-08-30,22277.06
104765,2016-06-21,2016-07-07,381427.9
16743,2016-06-06,NA,38369.5
86730,2016-05-19,NA,11350.94
31651,2016-08-08,NA,61054.47
29263,2016-06-21,NA,41246.79
64155,2016-08-08,NA,120381.53
17766,2016-06-13,NA,17210.5
159325,2016-08-08,NA,23881.46
62627,2016-08-08,NA,22425.26
57871,2016-07-26,2016-07-31,16704.69
27601,2016-06-13,NA,88237.35
53228,2016-06-13,NA,17094
41099,2016-06-13,NA,20113.5
91691,2016-08-08,NA,14664.6
163488,2016-06-21,NA,122505.27
5514,2016-06-13,NA,13886.88
38098,2016-08-08,2016-08-15,14199.21
53927,2016-05-12,2016-06-19,10891.52
92111,2016-05-12,2016-05-13,16147.29
45721,2016-06-13,2016-06-21,120022.23
171023,2016-06-13,NA,18035.73
7243,2016-08-08,2016-08-11,102029.27
147140,2016-06-13,2017-02-11,73611.38
54363,2016-05-12,2016-05-12,80961.27
107255,2016-08-08,NA,50058.01
63906,2016-08-08,2016-09-06,45435.95
145893,2016-06-06,NA,12608.61
130261,2016-06-13,NA,48684.38
8730,2016-06-13,NA,23006.06
78485,2016-07-26,2016-11-04,21751.38
107773,2016-06-21,NA,10644.98
86628,2016-06-13,NA,21250.77
53667,2016-05-12,2016-07-03,69046.18
41920,2016-08-08,2016-09-18,12048.7
95829,2016-06-13,NA,51774.29
111988,2016-08-08,NA,52689.83
180921,2016-06-13,NA,10626.72
128864,2016-06-21,NA,15271
65600,2016-06-21,2016-06-21,44618.33
29880,2016-06-21,NA,38430.85
154826,2016-08-08,2016-08-13,112925.98
67690,2016-06-21,NA,16337.94
8905,2016-06-13,NA,11154.48
65753,2016-06-13,2016-10-04,13220.28
51472,2016-08-08,2017-01-03,134650.79
167436,2016-06-21,NA,31088.51
125517,2016-05-12,NA,10422.61
154600,2016-07-26,NA,10294.12
64075,2016-06-13,2017-02-02,23075.14
126536,2016-06-13,2016-06-21,12186.35
159418,2016-06-06,2016-06-30,14798.36
30268,2016-06-06,NA,16097.94
177809,2016-06-13,2016-11-08,47777.49
104967,2016-06-13,NA,12693.14
17633,2016-08-08,2016-10-23,13494.01
125385,2016-06-13,NA,70474.14
153500,2016-06-13,NA,13410.21
161817,2016-06-13,NA,43370.01
130771,2016-07-26,2016-08-24,48759.42
93228,2016-08-08,2016-08-12,12877.07
181897,2016-06-13,2016-10-09,62222.73
13674,2016-06-21,NA,29323.84
29816,2016-06-13,2016-07-14,25156.77
93171,2016-06-13,2016-06-14,11715.56
166925,2016-06-06,2016-09-12,33365.27
160920,2016-08-08,2016-09-06,14607
48482,2016-06-13,2016-09-21,17462.99
140553,2016-06-13,2016-07-15,115146.5
81710,2016-06-21,NA,10026.23
181836,2016-06-06,2016-06-06,28246.5
94029,2016-06-13,NA,21573.45
7254,2016-08-08,NA,13959.8
157347,2016-06-21,NA,14193.05
145065,2016-06-21,2016-06-21,117186.2
55726,2016-06-13,2016-12-24,29786.99
135075,2016-06-06,2016-06-29,38861.09
53550,2016-06-06,2016-07-11,33563.94
96226,2016-08-08,NA,12652.06
151608,2016-06-21,NA,10905.04
81206,2016-08-08,NA,11789.08
8661,2016-06-21,2016-07-06,15014.99
169152,2016-08-08,NA,14523.14
80325,2016-06-21,NA,12334
89343,2016-06-21,2016-12-20,79271.25
163198,2016-07-26,2016-08-30,42139.56
73848,2016-05-19,2016-05-19,69714.7
48928,2016-06-21,2016-06-22,241603.08
155495,2016-07-26,NA,10101.86
94634,2016-08-08,2016-09-17,12865.75
144235,2016-06-13,NA,14429.74
81745,2016-08-08,NA,79591.51
79334,2016-06-06,NA,15630.01
99712,2016-06-21,NA,15232.58
107963,2016-06-13,2016-09-18,40499.16
75127,2016-06-13,NA,22400.97
55024,2016-08-08,NA,16348.18
32438,2016-06-13,NA,24361.95
118284,2016-07-26,2016-07-26,55247.91
119351,2016-06-21,NA,13451.44
148727,2016-06-13,NA,31891.03
178144,2016-06-13,NA,14773.54
4829,2016-08-08,NA,15337.52
113989,2016-08-08,2016-09-14,54391.74
133958,2016-06-13,NA,13229.71
123603,2016-05-19,2016-05-20,507137.68
166406,2016-08-08,2016-09-13,383849.63
13108,2016-08-08,2016-09-14,21988.41
2440,2016-08-08,NA,39366.21
35641,2016-06-21,NA,16471.62
146509,2016-06-13,2016-06-13,39885
161803,2016-06-13,NA,13693.54
104520,2016-08-08,NA,54923.62
168753,2016-08-08,NA,83618.64
153550,2016-06-13,2016-06-13,12382
178524,2016-08-08,NA,14147.66
147636,2016-07-26,2016-07-27,45134.79
183107,2016-08-08,NA,28097.4
93548,2016-08-08,NA,22839.01
20962,2016-06-13,2016-06-14,33914.5
154547,2016-06-21,2016-06-22,141151.85
48071,2016-07-26,NA,52928.5
60894,2016-08-08,2016-08-09,22421.83
36443,2016-07-26,2016-11-26,97243.24
112779,2016-08-08,NA,73863
133829,2016-06-21,NA,51523.57
118451,2016-06-13,NA,21874.21
67461,2016-06-13,NA,32107.78
30257,2016-06-21,NA,63432.18
57534,2016-08-08,NA,14826.4
4557,2016-08-08,2016-10-09,117713.84
144195,2016-05-19,NA,28687.94
146006,2016-06-13,2016-06-16,24507.42
29210,2016-06-06,2016-06-07,76520.07
29699,2016-06-13,NA,11265.8
92807,2016-06-06,2016-10-13,214156.99
50552,2016-06-13,NA,12012.74
106405,2016-06-06,NA,65546.18
67363,2016-08-08,NA,13601.71
52328,2016-08-08,NA,15554.09
79276,2016-06-13,2016-06-13,87882.51
164841,2016-06-13,2016-07-17,18978.55
125923,2016-08-08,NA,13857.9
58683,2016-06-21,NA,72032.62
35516,2016-08-08,NA,52597.07
76607,2016-07-26,2016-07-26,680265.26
22536,2016-06-13,NA,16338.74
133698,2016-08-08,2017-03-18,41749.39
123751,2016-06-13,NA,18422.21
86124,2016-08-08,NA,69481.47
111944,2016-06-21,2016-06-21,77026.6
137981,2016-08-08,2016-08-15,39425.5
105708,2016-08-08,NA,58644.25
172269,2016-08-08,NA,19283.87
84920,2016-06-21,2016-06-22,17833.14
122953,2016-06-13,NA,26576
138725,2016-08-08,NA,31391.53
108681,2016-08-08,2016-09-09,81425.61
63852,2016-07-26,NA,53826.46
56816,2016-08-08,NA,20005.01
47326,2016-08-08,2016-08-20,12187.77
170165,2016-08-08,NA,34167.42
31518,2016-06-13,NA,66744.6
51137,2016-06-06,2016-06-09,19934.19
29475,2016-08-08,NA,52390.78
45912,2016-05-19,NA,69953.19
170950,2016-08-08,2016-08-29,11601.35
20354,2016-08-08,NA,23551.63
75844,2016-08-08,2016-08-20,21039.91
173047,2016-08-08,NA,26119.23
7677,2016-08-08,2016-08-11,29878.09
33014,2016-06-13,NA,412346.57
42720,2016-06-06,2016-10-15,42161.13
7276,2016-06-21,NA,16075.61
150457,2016-08-08,NA,10302.17
115634,2016-06-21,NA,18613.14
49486,2016-06-21,2016-06-21,191447.29
151619,2016-05-19,2016-06-23,197161.16
99239,2016-06-21,NA,10487.51
17782,2016-08-08,2016-08-09,23468.47
97852,2016-08-08,NA,17190.46
78306,2016-06-13,2016-09-06,1095365.3
15686,2016-06-21,NA,11405.22
145914,2016-06-06,2016-06-08,10123.05
109253,2016-06-21,NA,10955.14
55157,2016-05-19,2016-07-29,65941.23
72816,2016-05-12,NA,112487.37
142460,2016-06-21,2016-06-22,27148.01
71876,2016-08-08,NA,84137.31
98515,2016-08-08,NA,15850.94
119742,2016-06-06,NA,44789.2
71765,2016-08-08,NA,11092.73
178838,2016-06-21,2016-07-05,15275.9
50292,2016-06-13,NA,117219.14
77611,2016-08-08,2016-08-09,32747.97
88826,2016-06-13,NA,26075.03
124704,2016-05-19,NA,14270.72
